desa_id,kecamatan_id,kabupaten_id,province_id,latitude,longitude,bank_name,bank_id,access_point_type,2_g,3_g,4_g
3275031003,3275031,3275,32,-6.28291,107.0206,Mandiri,8,Pooling ATM KCM Mustika Jaya,,,
3275061004,3275061,3275,32,-6.18117,106.995,BNI,9,ATM AHASS THB (PONDOK UNGU),,,
3275070002,3275070,3275,32,-6.18009,107.00287,BCA,14,Alfamidi Pondok Ungu,,,
3275070002,3275070,3275,32,-6.18009,107.00287,BCA,14,Alfamidi Pondok Ungu 2,,,
3216090001,3216090,3216,32,-6.1788,107.0125,BTN,200,KK Marakas,,,
3216090001,3216090,3216,32,-6.1788,107.0125,BTN,200,ATM KK Marakas,,,
3216090001,3216090,3216,32,-6.18225,107.01321000000002,BCA,14,Marakash Square 2,,,
3216090001,3216090,3216,32,-6.18225,107.01321000000002,BCA,14,Marakash Square Kiosk 1,,,
3216090001,3216090,3216,32,-6.18225,107.01321000000002,BCA,14,Marakash Square,,,
3275070002,3275070,3275,32,-6.18131,107.00078,Mandiri,8,Bekasi Pondok Ungu Permai,,,
3275060001,3275060,3275,32,-6.2495,106.94991999999999,Bank Mega,426,KCP BKS PONDOK GEDE,,,
3275010009,3275010,3275,32,-6.28356,106.91058999999998,Bank Mega,426,ATM KCP BKS PONDOK GEDE,,,
3216010007,3216010,3216,32,-6.33892,107.02807,Mandiri,8,Indomaret Mustika Grande,,,
3275011002,3275011,3275,32,-6.37517,106.91598,BNI,9,KCP TRANSYOGI CIBUBUR,,,
3275070004,3275070,3275,32,-6.21201,107.01607,BRI,2,TERAS PASAR BARU BEKASI,,,
3275050004,3275050,3275,32,-6.2438400000000005,106.99308,Mandiri,8,KCP Bekasi Ahmad Yani,,,
3275050004,3275050,3275,32,-6.2438400000000005,106.99308,Mandiri,8,KCP Bekasi Ahmad Yani,,,
3275050004,3275050,3275,32,-6.2438400000000005,106.99308,Mandiri,8,KCP Bekasi Ahmad Yani,,,
3275011001,3275011,3275,32,-6.37592,106.91195,BNI,9,ATM PT.TTL Residences,,,
3216081001,3216081,3216,32,-6.25712,107.03696000000001,BCA,14,Tambun,,,
3216023006,3216023,3216,32,-6.33115,107.14908,Mandiri,8,Pooling ATM Lippo Cikarang Ruko Roxy,,,
3216090001,3216090,3216,32,-6.17282,107.01341000000001,BCA,14,Indomaret Pondok Ungu V 2,,,
3216090001,3216090,3216,32,-6.17282,107.01341000000001,BCA,14,Indomaret Pondok Ungu V CRM 1,,,
3275012003,3275012,3275,32,-6.30337,106.93736000000001,BNI,9,HOSHI ORANGE LAUNDRY,,,
3275012001,3275012,3275,32,-6.32873,106.93291,BNI,9,ATM ALFAMART RAWA KALONG,,,
3275041001,3275041,3275,32,-6.3013900000000005,106.98603999999999,BNI,9,ATM KLINIK JATIWARNA,,,
3275012003,3275012,3275,32,-6.310219999999999,106.92485,CIMB Niaga,22,BKS.SPBU 34-17415 Hankam,,,
3275040006,3275040,3275,32,-6.24279,107.00555,BRI,2,SPBU KC BEKASI,,,
3275050003,3275050,3275,32,-6.26121,106.98781000000001,BRI,2,KC BRI PEKAYON,,,
3275010012,3275010,3275,32,-6.258830000000001,106.9283,BCA,14,Indomaret Rest Area KM 06 Bekasi,,,
3216081002,3216081,3216,32,-6.26898,107.03693999999999,BPD Jawa Barat Dan Banten,110,ATM Km 19 Tol Cikampek,,,
3216023007,3216023,3216,32,-6.3186,107.14545,Mandiri,8,Indomaret Point Rest Area Km 32,,,
