desa_id,kecamatan_id,kabupaten_id,province_id,latitude,longitude,bank_name,bank_id,access_point_type,2_g,3_g,4_g
6472050007,6472050,6472,64,-0.48215,117.133223,CIMB Niaga,22,Kantor Cabang,1,1,1
6472050007,6472050,6472,64,-0.4916838,117.127007,CIMB Niaga,22,ATM,1,1,1
6471011002,6471011,6471,64,-1.2691172,116.8264789,CIMB Niaga,22,ATM,1,1,1
6472050007,6472050,6472,64,-0.48215,117.133223,CIMB Niaga,22,ATM,1,1,1
6472061002,6472061,6472,64,-0.4794731,117.1548188,CIMB Niaga,22,ATM,1,1,1
6472061002,6472061,6472,64,-0.4794731,117.1548188,CIMB Niaga,22,Kantor Cabang Pembantu,1,1,1
6474020003,6474020,6474,64,0.129876,117.4848752,CIMB Niaga,22,ATM,1,1,1
6471040001,6471040,6471,64,-1.2651562,116.8372106,CIMB Niaga,22,Kantor Cabang,1,1,1
6471050003,6471050,6471,64,-1.2338244,116.8232492,CIMB Niaga,22,Kantor Cabang Pembantu,1,1,1
6471040001,6471040,6471,64,-1.2651562,116.8372106,CIMB Niaga,22,ATM,1,1,1
6471011005,6471011,6471,64,-1.260441,116.865325,CIMB Niaga,22,Kantor Cabang Pembantu,1,1,1
6471050003,6471050,6471,64,-1.2338244,116.8232492,CIMB Niaga,22,ATM,1,1,1
6471011005,6471011,6471,64,-1.2710166,116.854991,CIMB Niaga,22,Kantor Cabang Pembantu,1,1,1
6471011005,6471011,6471,64,-1.260441,116.865325,CIMB Niaga,22,ATM,1,1,1
6471010008,6471010,6471,64,-1.2391445,116.87171,CIMB Niaga,22,Kantor Cabang Pembantu,1,1,1
6471011005,6471011,6471,64,-1.2710166,116.854991,CIMB Niaga,22,ATM,1,1,1
6472021002,6472021,6472,64,-0.4999076,117.1478998,CIMB Niaga,22,ATM,1,1,1
6472021002,6472021,6472,64,-0.4999076,117.1478998,CIMB Niaga,22,Kantor Cabang,1,1,1
6471010012,6471010,6471,64,-1.2272452,116.8694472,Bank Pan Indonesia,19,ATM,1,1,1
6403090004,6403090,6403,64,-0.4163552,116.9909096,CIMB Niaga,22,Kantor Kas,1,1,1
6404040016,6404040,6404,64,0.5366497,117.5677254,Bank Pan Indonesia,19,ATM,1,1,1
6472050007,6472050,6472,64,-0.4800082,117.134416,Bank Pan Indonesia,19,ATM,1,1,1
6471011005,6471011,6471,64,-1.2721403,116.8533003,Bank Pan Indonesia,19,ATM,1,1,1
6471010009,6471010,6471,64,-1.2734348,116.8592012,Bank Pan Indonesia,19,ATM,1,1,1
6472050004,6472050,6472,64,-0.4823622,117.1486867,Bank UOB,23,Kantor Cabang Pembantu,1,1,1
6472021003,6472021,6472,64,-0.5040312,117.1486105,Bank UOB,23,Kantor Cabang Pembantu,1,1,1
6471040003,6471040,6471,64,-1.2443078,116.8347775,Bank UOB,23,Kantor Cabang Pembantu,1,1,1
6471011005,6471011,6471,64,-1.2717741,116.8541702,Bank UOB,23,Kantor Cabang Pembantu,1,1,1
6471011005,6471011,6471,64,-1.2665496,116.8582534,Bank UOB,23,ATM,1,1,1
6472021003,6472021,6472,64,-0.5005625,117.1501119,Bank UOB,23,ATM,1,1,1
6471030002,6471030,6471,64,-1.2350519,116.8412572,CIMB Niaga,22,ATM,1,1,1
6471011004,6471011,6471,64,-1.2642123,116.8463983,CIMB Niaga,22,ATM,1,1,1
6471010011,6471010,6471,64,-1.2658151,116.8977258,CIMB Niaga,22,ATM,1,1,1
6471011005,6471011,6471,64,-1.2696397,116.8583016,CIMB Niaga,22,ATM,1,1,1
6474020003,6474020,6474,64,0.129876,117.4848752,CIMB Niaga,22,Kantor Cabang Pembantu,1,1,1
6474010002,6474010,6474,64,0.1270973,117.4759618,CIMB Niaga,22,ATM,1,1,1
6472030005,6472030,6472,64,-0.5147906,117.1290745,CIMB Niaga,22,Kantor Cabang Pembantu,1,1,1
6471010006,6471010,6471,64,-1.2373637,116.8779522,CIMB Niaga,22,ATM,1,1,1
